1,AAPL,2023-11-07,177.44,180.67,177.23,180.06,70530000,180.06,0.014480,174.96,174.96,0.010333,0.064751,3.44,0.019105,2025-10-30 13:10:02
2,AAPL,2023-11-08,180.58,181.67,179.83,181.12,49340300,181.12,0.005887,175.84,175.84,0.009648,0.051312,1.84,0.010159,2025-10-30 13:10:02
3,AAPL,2023-11-09,181.19,182.33,180.05,180.64,53763500,180.64,-0.002650,177.48,176.44,0.010312,0.027239,2.28,0.012622,2025-10-30 13:10:02
4,AAPL,2023-11-10,182.43,185.00,181.99,184.84,66133400,184.84,0.023251,179.28,177.37,0.010712,0.056591,3.01,0.016284,2025-10-30 13:10:02
5,AAPL,2023-11-13,184.26,184.47,182.66,183.25,43627500,183.25,-0.008602,180.33,177.96,0.012004,0.032453,1.81,0.009877,2025-10-30 13:10:02
6,AAPL,2023-11-14,186.12,186.53,184.74,185.87,60108400,185.87,0.014297,181.90,178.68,0.011440,0.032267,1.79,0.009630,2025-10-30 13:10:02
7,AAPL,2023-11-15,186.27,187.91,186.20,186.43,53790500,186.43,0.003013,183.17,179.32,0.011030,0.029318,1.71,0.009172,2025-10-30 13:10:02
8,AAPL,2023-11-16,187.98,189.36,187.07,188.12,54412900,188.12,0.009065,184.32,180.00,0.010517,0.041408,2.29,0.012173,2025-10-30 13:10:02
9,AAPL,2023-11-17,188.65,188.78,186.99,188.10,50922700,188.10,-0.000106,185.32,180.58,0.010379,0.017637,1.79,0.009516,2025-10-30 13:10:02
10,AAPL,2023-11-20,188.30,190.30,188.29,189.84,46505100,189.84,0.009250,186.64,181.20,0.009975,0.035962,2.01,0.010588,2025-10-30 13:10:02
11,AAPL,2023-11-21,189.80,189.91,188.15,189.04,38134500,189.04,-0.004214,187.24,181.69,0.010144,0.017055,1.76,0.009310,2025-10-30 13:10:02
12,AAPL,2023-11-22,189.88,191.31,189.23,189.70,39617700,189.70,0.003491,188.16,182.16,0.009851,0.017540,2.08,0.010965,2025-10-30 13:10:02
13,AAPL,2023-11-24,189.27,189.30,187.66,188.38,24048300,188.38,-0.006958,188.52,182.50,0.010142,0.001382,1.64,0.008706,2025-10-30 13:10:02
14,AAPL,2023-11-27,188.33,189.07,187.31,188.20,40552600,188.20,-0.000956,188.77,182.80,0.009991,0.000532,1.76,0.009352,2025-10-30 13:10:02
15,AAPL,2023-11-28,188.19,189.48,187.81,188.80,38415400,188.80,0.003188,188.87,183.10,0.009731,-0.005478,1.67,0.008845,2025-10-30 13:10:02
16,AAPL,2023-11-29,189.30,190.48,187.38,187.78,43014200,187.78,-0.005403,188.82,183.33,0.009801,-0.006665,3.10,0.016509,2025-10-30 13:10:02
17,AAPL,2023-11-30,188.25,188.72,186.61,188.36,48794400,188.36,0.003089,188.61,183.55,0.009565,-0.007064,2.11,0.011202,2025-10-30 13:10:02
18,AAPL,2023-12-01,188.73,189.95,187.64,189.63,45704800,189.63,0.006742,188.69,183.82,0.009340,0.006636,2.31,0.012182,2025-10-30 13:10:02
19,AAPL,2023-12-04,188.39,188.45,185.88,187.84,43389500,187.84,-0.009439,188.43,183.99,0.009626,-0.001913,2.57,0.013682,2025-10-30 13:10:02
20,AAPL,2023-12-05,188.61,192.77,188.58,191.80,66628400,191.80,0.021082,188.92,184.30,0.009996,0.015890,4.19,0.021846,2025-10-30 13:10:02
21,AAPL,2023-12-06,192.82,193.12,190.50,190.71,41089700,190.71,-0.005683,189.27,184.55,0.010030,0.015603,2.62,0.013738,2025-10-30 13:10:02
22,AAPL,2023-12-07,192.00,193.36,191.96,192.64,47477700,192.64,0.010120,189.82,184.85,0.009881,0.022722,1.40,0.007267,2025-10-30 13:10:02
23,AAPL,2023-12-08,192.57,194.34,192.04,194.07,53406400,194.07,0.007423,190.72,185.17,0.009700,0.023414,2.30,0.011851,2025-10-30 13:10:02
24,AAPL,2023-12-11,191.49,191.87,189.81,191.56,60943700,191.56,-0.012933,191.18,185.39,0.010114,0.019804,2.06,0.010754,2025-10-30 13:10:02
25,AAPL,2023-12-12,191.46,193.09,190.11,193.08,52696900,193.08,0.007935,191.67,185.65,0.009952,0.006674,2.98,0.015434,2025-10-30 13:10:02
26,AAPL,2023-12-13,193.45,196.34,193.21,196.30,70404200,196.30,0.016677,192.88,186.56,0.010023,0.029312,3.13,0.015945,2025-10-30 13:10:02
27,AAPL,2023-12-14,196.36,197.94,194.51,196.45,66831600,196.45,0.000764,193.54,187.36,0.009707,0.019778,3.43,0.017460,2025-10-30 13:10:02
28,AAPL,2023-12-15,195.87,196.73,195.35,195.91,128538400,195.91,-0.002749,194.29,188.03,0.009286,0.009481,1.38,0.007044,2025-10-30 13:10:02
29,AAPL,2023-12-18,194.44,194.98,192.76,194.25,55751900,194.25,-0.008473,194.52,188.68,0.009412,0.014043,2.22,0.011429,2025-10-30 13:10:02
30,AAPL,2023-12-19,194.51,195.30,194.25,195.29,40714100,195.29,0.005354,194.69,189.27,0.009187,0.011446,1.05,0.005377,2025-10-30 13:10:02
31,AAPL,2023-12-20,195.25,196.02,193.19,193.19,52242800,193.19,-0.010753,194.92,189.71,0.009277,-0.015843,2.83,0.014649,2025-10-30 13:10:02
32,AAPL,2023-12-21,194.45,195.43,191.88,193.05,46482500,193.05,-0.000725,194.92,190.10,0.009269,-0.017307,3.55,0.018389,2025-10-30 13:10:02
33,AAPL,2023-12-22,193.54,193.77,191.35,191.97,37149600,191.97,-0.005594,194.30,190.48,0.009338,-0.020111,2.42,0.012606,2025-10-30 13:10:02
34,AAPL,2023-12-26,191.98,192.26,191.21,191.43,28919300,191.43,-0.002813,193.58,190.70,0.008471,-0.014517,1.05,0.005485,2025-10-30 13:10:02
35,AAPL,2023-12-27,190.87,191.88,189.49,191.53,48087700,191.53,0.000522,192.96,190.98,0.008269,-0.019253,2.39,0.012478,2025-10-30 13:10:02
36,AAPL,2023-12-28,192.51,193.03,191.55,191.95,34049900,191.95,0.002193,192.63,191.18,0.007910,-0.006419,1.48,0.007710,2025-10-30 13:10:02
37,AAPL,2023-12-29,192.27,192.77,190.12,190.91,42672100,190.91,-0.005418,192.00,191.33,0.007990,-0.011085,2.65,0.013881,2025-10-30 13:10:02
38,AAPL,2024-01-02,185.58,186.86,182.35,184.08,82488700,184.08,-0.035776,190.70,191.19,0.010265,-0.041100,4.51,0.024500,2025-10-30 13:10:02
39,AAPL,2024-01-03,182.67,184.32,181.89,182.70,58414500,182.70,-0.007497,189.22,191.01,0.010339,-0.045604,2.43,0.013300,2025-10-30 13:10:02
40,AAPL,2024-01-04,180.62,181.55,179.36,180.38,71983600,180.38,-0.012698,187.57,190.70,0.010371,-0.058215,2.19,0.012141,2025-10-30 13:10:02
41,AAPL,2024-01-05,180.46,181.23,178.66,179.66,62379700,179.66,-0.003992,185.89,190.39,0.010370,-0.064027,2.57,0.014305,2025-10-30 13:10:02
42,AAPL,2024-01-08,180.56,184.04,179.98,184.00,59144500,184.00,0.024157,184.81,190.20,0.011361,-0.036195,4.06,0.022065,2025-10-30 13:10:02
43,AAPL,2024-01-09,182.38,183.60,181.20,183.59,42841800,183.59,-0.002228,183.62,190.04,0.011308,-0.002662,2.40,0.013073,2025-10-30 13:10:02
44,AAPL,2024-01-10,182.80,184.84,182.38,184.63,46792900,184.63,0.005665,182.72,189.92,0.011369,0.010564,2.46,0.013324,2025-10-30 13:10:02
45,AAPL,2024-01-11,184.97,185.48,182.08,184.03,49128400,184.03,-0.003250,182.71,189.76,0.011356,0.020235,3.40,0.018475,2025-10-30 13:10:02
46,AAPL,2024-01-12,184.50,185.17,183.64,184.36,40477800,184.36,0.001793,182.95,189.64,0.011332,0.026161,1.53,0.008299,2025-10-30 13:10:02
47,AAPL,2024-01-16,180.63,182.71,179.41,182.09,65603000,182.09,-0.012313,183.19,189.44,0.011509,-0.010380,3.30,0.018123,2025-10-30 13:10:02
48,AAPL,2024-01-17,179.75,181.39,178.79,181.15,47317400,181.15,-0.005162,183.41,189.15,0.011435,-0.013290,2.60,0.014353,2025-10-30 13:10:02
49,AAPL,2024-01-18,184.53,187.55,184.27,187.05,78005800,187.05,0.032570,183.84,189.13,0.012902,0.013107,3.28,0.017535,2025-10-30 13:10:02
50,AAPL,2024-01-19,187.74,190.34,187.23,189.95,68903000,189.95,0.015504,184.75,189.07,0.012624,0.032169,3.11,0.016373,2025-10-30 13:10:02
51,AAPL,2024-01-22,190.69,193.69,190.65,192.26,60133900,192.26,0.012161,185.84,189.12,0.012779,0.042851,3.04,0.015812,2025-10-30 13:10:02
52,AAPL,2024-01-23,193.38,194.11,192.20,193.54,42355600,193.54,0.006658,187.20,189.15,0.012703,0.062881,1.91,0.009869,2025-10-30 13:10:02
53,AAPL,2024-01-24,193.78,194.73,192.71,192.87,53631300,192.87,-0.003462,188.42,189.11,0.012646,0.064698,2.02,0.010473,2025-10-30 13:10:02
54,AAPL,2024-01-25,193.58,194.62,191.49,192.54,54822100,192.54,-0.001711,189.91,189.14,0.012418,0.029350,3.13,0.016256,2025-10-30 13:10:02
55,AAPL,2024-01-26,192.64,193.12,190.33,190.80,44594000,190.80,-0.009037,191.29,189.06,0.012442,0.004475,2.79,0.014623,2025-10-30 13:10:02
56,AAPL,2024-01-29,190.40,190.59,187.99,190.12,47145600,190.12,-0.003564,191.73,188.86,0.012030,-0.011131,2.60,0.013676,2025-10-30 13:10:02
57,AAPL,2024-01-30,189.34,190.19,185.90,186.46,55859400,186.46,-0.019251,191.23,188.52,0.012476,-0.036582,4.29,0.023008,2025-10-30 13:10:02
58,AAPL,2024-01-31,185.47,185.53,182.80,182.85,55467800,182.85,-0.019361,189.88,188.09,0.012888,-0.051952,2.73,0.014930,2025-10-30 13:10:02
59,AAPL,2024-02-01,182.45,185.38,182.28,185.29,64885400,185.29,0.013344,188.70,187.79,0.013136,-0.037655,3.10,0.016731,2025-10-30 13:10:02
60,AAPL,2024-02-02,178.35,185.76,177.75,184.29,102551700,184.29,-0.005397,187.48,187.42,0.013089,-0.034119,8.01,0.043464,2025-10-30 13:10:02
61,AAPL,2024-02-05,186.57,187.66,184.28,186.10,69668800,186.10,0.009821,186.56,187.19,0.013146,-0.021145,3.38,0.018162,2025-10-30 13:10:02
62,AAPL,2024-02-06,185.29,187.72,185.20,187.71,43490800,187.71,0.008651,186.12,187.01,0.013267,0.006704,2.52,0.013425,2025-10-30 13:10:02
63,AAPL,2024-02-07,189.04,189.45,187.03,187.82,53439000,187.82,0.000586,185.79,186.87,0.013239,0.027181,2.42,0.012885,2025-10-30 13:10:02
64,AAPL,2024-02-08,187.80,187.95,185.78,186.74,40962000,186.74,-0.005750,185.83,186.72,0.013266,0.007826,2.17,0.011620,2025-10-30 13:10:02
65,AAPL,2024-02-09,187.30,188.64,186.66,187.50,45155200,187.50,0.004070,186.49,186.58,0.013294,0.017418,1.98,0.010560,2025-10-30 13:10:02
66,AAPL,2024-02-12,187.08,187.32,185.46,185.82,41781900,185.82,-0.008960,186.57,186.38,0.013368,-0.001505,1.86,0.010010,2025-10-30 13:10:02
67,AAPL,2024-02-13,184.45,184.88,182.20,183.72,56529500,183.72,-0.011301,186.49,186.14,0.013478,-0.021256,2.68,0.014587,2025-10-30 13:10:02
68,AAPL,2024-02-14,184.00,184.21,181.14,182.84,54630500,182.84,-0.004790,186.02,186.10,0.011822,-0.026515,3.07,0.016791,2025-10-30 13:10:02
69,AAPL,2024-02-15,182.24,183.17,180.06,182.55,65434500,182.55,-0.001586,185.28,186.09,0.011744,-0.022438,3.11,0.017036,2025-10-30 13:10:02
70,AAPL,2024-02-16,182.11,183.53,180.37,181.01,49752500,181.01,-0.008436,184.31,186.11,0.011610,-0.034613,3.16,0.017458,2025-10-30 13:10:02
71,AAPL,2024-02-20,180.49,181.13,178.72,180.27,53665600,180.27,-0.004088,183.39,186.13,0.011611,-0.029868,2.41,0.013369,2025-10-30 13:10:02
72,AAPL,2024-02-21,180.64,181.59,179.37,181.02,41371400,181.02,0.004160,182.46,186.03,0.010727,-0.014696,2.22,0.012264,2025-10-30 13:10:02
73,AAPL,2024-02-22,182.17,183.64,181.16,183.06,52292200,183.06,0.011269,182.07,186.01,0.010933,0.001203,2.48,0.013547,2025-10-30 13:10:02
74,AAPL,2024-02-23,183.69,183.72,180.93,181.22,45119700,181.22,-0.010051,181.71,185.90,0.011026,-0.007286,2.79,0.015396,2025-10-30 13:10:02
75,AAPL,2024-02-26,180.94,181.46,179.36,179.87,40867400,179.87,-0.007450,181.29,185.76,0.011088,-0.006298,2.10,0.011675,2025-10-30 13:10:02
76,AAPL,2024-02-27,179.81,182.61,178.28,181.33,54318900,181.33,0.008117,181.11,185.66,0.011197,0.005880,4.33,0.023879,2025-10-30 13:10:02
77,AAPL,2024-02-28,181.21,181.81,178.85,180.13,48953900,180.13,-0.006618,180.99,185.60,0.011037,-0.004917,2.96,0.016433,2025-10-30 13:10:02
78,AAPL,2024-02-29,179.98,181.27,178.25,179.46,136682600,179.46,-0.003720,180.87,185.54,0.011018,-0.019666,3.02,0.016828,2025-10-30 13:10:02
79,AAPL,2024-03-01,178.27,179.24,176.12,178.38,73563100,178.38,-0.006018,180.49,185.25,0.009147,-0.015672,3.12,0.017491,2025-10-30 13:10:02
80,AAPL,2024-03-04,174.89,175.64,172.55,173.85,81510100,173.85,-0.025395,179.18,184.71,0.009558,-0.033469,3.09,0.017774,2025-10-30 13:10:02
81,AAPL,2024-03-05,169.54,170.81,168.41,168.91,95132400,168.91,-0.028415,177.42,183.94,0.010202,-0.068494,2.40,0.014209,2025-10-30 13:10:02
82,AAPL,2024-03-06,169.84,170.02,167.48,167.91,68587700,167.91,-0.005920,175.71,183.08,0.009994,-0.067840,2.54,0.015127,2025-10-30 13:10:02
83,AAPL,2024-03-07,167.94,169.51,167.29,167.80,71765100,167.80,-0.000655,173.78,182.25,0.010019,-0.064973,2.22,0.013230,2025-10-30 13:10:02
84,AAPL,2024-03-08,167.80,172.46,167.74,169.51,76267000,169.51,0.010191,172.26,181.48,0.010366,-0.049725,4.72,0.027845,2025-10-30 13:10:02
85,AAPL,2024-03-11,171.71,173.14,170.82,171.52,60139500,171.52,0.011858,171.13,180.84,0.010725,-0.013402,2.32,0.013526,2025-10-30 13:10:02
86,AAPL,2024-03-12,171.92,172.79,169.79,171.99,59825400,171.99,0.002740,170.21,180.23,0.010785,0.018235,3.00,0.017443,2025-10-30 13:10:02
87,AAPL,2024-03-13,171.54,171.96,169.54,169.91,52488700,169.91,-0.012094,169.65,179.68,0.010495,0.011911,2.42,0.014243,2025-10-30 13:10:02
88,AAPL,2024-03-14,171.68,173.07,170.82,171.77,72913500,171.77,0.010947,170.06,179.31,0.010327,0.023659,2.25,0.013099,2025-10-30 13:10:02
89,AAPL,2024-03-15,169.95,171.39,169.08,171.39,121752700,171.39,-0.002212,170.56,178.85,0.009910,0.011091,2.31,0.013478,2025-10-30 13:10:02
90,AAPL,2024-03-18,174.32,176.44,172.28,172.48,75604200,172.48,0.006360,171.22,178.45,0.010026,0.005597,4.16,0.024119,2025-10-30 13:10:02
91,AAPL,2024-03-19,173.10,175.35,171.80,174.82,55215200,174.82,0.013567,171.98,178.08,0.010202,0.016454,3.55,0.020307,2025-10-30 13:10:02
92,AAPL,2024-03-20,174.47,177.40,173.84,177.40,53423100,177.40,0.014758,172.82,177.73,0.010479,0.044082,3.56,0.020068,2025-10-30 13:10:02
93,AAPL,2024-03-21,175.79,176.22,169.62,170.15,106181300,170.15,-0.040868,172.56,177.14,0.012657,-0.009431,6.60,0.038789,2025-10-30 13:10:02
94,AAPL,2024-03-22,170.54,171.82,168.85,171.05,71160100,171.05,0.005289,172.72,176.62,0.012741,-0.001984,2.97,0.017363,2025-10-30 13:10:02
95,AAPL,2024-03-25,169.35,170.71,168.24,169.63,54288300,169.63,-0.008302,172.42,176.03,0.012710,-0.016524,2.47,0.014561,2025-10-30 13:10:02
96,AAPL,2024-03-26,168.79,170.20,168.37,168.50,57388400,168.50,-0.006662,172.00,175.45,0.012681,-0.036151,1.83,0.010861,2025-10-30 13:10:02
97,AAPL,2024-03-27,169.19,172.36,168.90,172.07,60273300,172.07,0.021187,171.95,175.06,0.013334,-0.030045,3.46,0.020108,2025-10-30 13:10:02
98,AAPL,2024-03-28,170.53,171.00,169.29,170.26,65672700,170.26,-0.010519,171.29,174.64,0.013414,0.000646,1.71,0.010043,2025-10-30 13:10:02
99,AAPL,2024-04-01,169.97,170.03,168.27,168.82,46240500,168.82,-0.008458,170.07,174.18,0.013461,-0.013037,1.76,0.010425,2025-10-30 13:10:02
100,AAPL,2024-04-02,167.87,168.13,167.03,167.64,49329500,167.64,-0.006990,169.71,173.74,0.013441,-0.011731,1.10,0.006562,2025-10-30 13:10:02
101,AAPL,2024-04-03,167.59,169.46,167.38,168.44,47691700,168.44,0.004772,169.34,173.34,0.013501,-0.000356,2.08,0.012349,2025-10-30 13:10:02
102,AAPL,2024-04-04,169.08,170.69,167.62,167.62,53704400,167.62,-0.004868,169.05,172.90,0.013456,-0.025862,3.07,0.018315,2025-10-30 13:10:02
103,AAPL,2024-04-05,168.38,169.18,167.75,168.37,42104800,168.37,0.004474,169.03,172.41,0.013273,-0.011101,1.43,0.008493,2025-10-30 13:10:02
104,AAPL,2024-04-08,167.82,167.99,167.04,167.25,37425500,167.25,-0.006652,168.34,171.94,0.013222,-0.009300,0.95,0.005680,2025-10-30 13:10:02
105,AAPL,2024-04-09,167.50,168.87,167.15,168.46,42373800,168.46,0.007235,168.09,171.56,0.013307,0.004891,1.72,0.010210,2025-10-30 13:10:02
106,AAPL,2024-04-10,167.60,167.88,165.92,166.58,49709300,166.58,-0.011160,167.77,171.07,0.013263,-0.011043,1.96,0.011766,2025-10-30 13:10:02
107,AAPL,2024-04-11,167.14,174.21,166.96,173.79,91070300,173.79,0.043283,168.64,170.86,0.015670,0.036809,7.25,0.041717,2025-10-30 13:10:02
108,AAPL,2024-04-12,173.02,177.09,172.97,175.29,101670900,175.29,0.008631,169.62,170.72,0.015760,0.041100,4.12,0.023504,2025-10-30 13:10:02
109,AAPL,2024-04-15,174.11,175.37,171.27,171.46,73531800,171.46,-0.021850,170.17,170.49,0.016204,0.025172,4.10,0.023912,2025-10-30 13:10:02
110,AAPL,2024-04-16,170.53,172.52,167.07,168.17,73711200,168.17,-0.019188,170.14,170.30,0.015922,-0.001721,5.45,0.032408,2025-10-30 13:10:02
111,AAPL,2024-04-17,168.40,169.43,166.80,166.80,50901200,166.80,-0.008147,170.08,170.23,0.015128,0.001321,2.63,0.015767,2025-10-30 13:10:02
112,AAPL,2024-04-18,166.83,167.44,165.36,165.85,43122900,165.85,-0.005695,169.71,170.16,0.015125,-0.045687,2.08,0.012541,2025-10-30 13:10:02
113,AAPL,2024-04-19,165.02,165.21,162.91,163.82,68149400,163.82,-0.012240,169.31,170.03,0.015281,-0.065434,2.30,0.014040,2025-10-30 13:10:02
114,AAPL,2024-04-22,164.34,166.07,163.60,164.66,48116400,164.66,0.005128,168.01,169.87,0.015185,-0.039659,2.47,0.015001,2025-10-30 13:10:02
115,AAPL,2024-04-23,164.17,165.86,163.74,165.71,49537800,165.71,0.006377,166.64,169.67,0.015059,-0.014628,2.12,0.012793,2025-10-30 13:10:02
116,AAPL,2024-04-24,165.35,168.09,165.02,167.81,48251800,167.81,0.012673,166.12,169.53,0.015253,0.006055,3.07,0.018294,2025-10-30 13:10:02
117,AAPL,2024-04-25,168.32,169.39,166.95,168.68,50558300,168.68,0.005184,166.19,169.49,0.015134,0.017064,2.44,0.014465,2025-10-30 13:10:02
118,AAPL,2024-04-26,168.67,170.12,167.97,168.09,44838400,168.09,-0.003498,166.37,169.37,0.014998,0.026065,2.15,0.012791,2025-10-30 13:10:02
119,AAPL,2024-04-29,172.13,174.77,171.87,172.26,68169400,172.26,0.024808,167.29,169.40,0.015694,0.046156,2.90,0.016835,2025-10-30 13:10:02
120,AAPL,2024-04-30,172.09,173.74,168.79,169.12,65934800,169.12,-0.018228,168.05,169.29,0.016005,0.020578,4.95,0.029269,2025-10-30 13:10:02
121,AAPL,2024-05-01,168.37,171.48,167.90,168.09,50383100,168.09,-0.006090,168.54,169.06,0.015809,0.001669,3.58,0.021298,2025-10-30 13:10:02
122,AAPL,2024-05-02,171.28,172.18,169.67,171.80,94214900,171.80,0.022072,169.41,168.87,0.016117,0.018497,2.51,0.014610,2025-10-30 13:10:02
123,AAPL,2024-05-03,185.32,185.67,181.36,182.07,163224100,182.07,0.059779,171.44,169.27,0.017897,0.083170,4.31,0.023672,2025-10-30 13:10:02
124,AAPL,2024-05-06,181.05,182.89,179.13,180.41,78569700,180.41,-0.009117,173.12,169.58,0.018010,0.047312,3.76,0.020841,2025-10-30 13:10:02
125,AAPL,2024-05-07,182.14,183.58,180.03,181.10,77305800,181.10,0.003825,174.98,169.97,0.017908,0.070837,3.55,0.019602,2025-10-30 13:10:02
126,AAPL,2024-05-08,181.55,181.76,180.16,181.44,45057100,181.44,0.001877,176.29,170.40,0.017828,0.079422,1.60,0.008818,2025-10-30 13:10:02
127,AAPL,2024-05-09,181.26,183.34,180.81,183.25,48983000,183.25,0.009976,178.31,170.77,0.017540,0.066647,2.53,0.013806,2025-10-30 13:10:02
128,AAPL,2024-05-10,183.83,184.02,181.08,181.99,50759500,181.99,-0.006876,180.29,171.16,0.017461,-0.000439,2.94,0.016155,2025-10-30 13:10:02
129,AAPL,2024-05-13,184.37,186.02,183.55,185.20,72044800,185.20,0.017638,182.21,171.71,0.017553,0.026551,2.47,0.013337,2025-10-30 13:10:02
130,AAPL,2024-05-14,186.43,187.21,185.21,186.35,52393600,186.35,0.006210,182.82,172.33,0.017453,0.028990,2.00,0.010732,2025-10-30 13:10:02
131,AAPL,2024-05-15,186.82,189.55,186.29,188.62,70400000,188.62,0.012181,183.99,173.00,0.017522,0.039572,3.26,0.017283,2025-10-30 13:10:02
132,AAPL,2024-05-16,189.37,189.99,188.56,188.74,52845200,188.74,0.000636,185.08,173.71,0.017455,0.029959,1.43,0.007577,2025-10-30 13:10:02
133,AAPL,2024-05-17,188.41,189.71,188.09,188.77,41282900,188.77,0.000159,186.13,174.39,0.017470,0.037255,1.62,0.008582,2025-10-30 13:10:02
134,AAPL,2024-05-20,188.24,190.81,187.92,189.94,44361300,189.94,0.006198,187.09,175.14,0.017358,0.025594,2.89,0.015215,2025-10-30 13:10:02
135,AAPL,2024-05-21,189.98,191.62,189.82,191.24,42309400,191.24,0.006844,188.41,175.90,0.017355,0.026241,1.80,0.009412,2025-10-30 13:10:02
136,AAPL,2024-05-22,191.16,191.70,189.17,189.80,34648500,189.80,-0.007530,189.07,176.68,0.017256,0.006256,2.53,0.013330,2025-10-30 13:10:02
137,AAPL,2024-05-23,189.88,189.90,185.55,185.80,51005900,185.80,-0.021075,188.99,177.08,0.016239,-0.015577,4.35,0.023412,2025-10-30 13:10:02
138,AAPL,2024-05-24,187.73,189.48,186.95,188.88,36327000,188.88,0.016577,189.02,177.53,0.016408,0.000583,2.53,0.013395,2025-10-30 13:10:02
139,AAPL,2024-05-28,190.40,191.88,188.01,188.89,52280100,188.89,0.000053,189.05,178.11,0.015756,-0.005528,3.87,0.020488,2025-10-30 13:10:02
140,AAPL,2024-05-29,188.51,191.14,188.41,189.19,53068000,189.19,0.001588,189.11,178.81,0.015178,-0.010720,2.73,0.014430,2025-10-30 13:10:02
141,AAPL,2024-05-30,189.66,191.07,189.53,190.18,49889100,190.18,0.005233,189.14,179.59,0.015003,0.002002,1.54,0.008098,2025-10-30 13:10:02
142,AAPL,2024-05-31,190.33,191.46,188.81,191.14,75158300,191.14,0.005048,189.13,180.43,0.014879,0.028741,2.65,0.013864,2025-10-30 13:10:02
143,AAPL,2024-06-03,191.78,193.86,191.41,192.91,50080500,192.91,0.009260,189.57,181.40,0.014541,0.021336,2.45,0.012700,2025-10-30 13:10:02
144,AAPL,2024-06-04,193.51,194.19,191.91,193.23,47471400,193.23,0.001659,190.63,182.36,0.014559,0.022976,2.28,0.011799,2025-10-30 13:10:02
145,AAPL,2024-06-05,194.27,195.76,193.74,194.74,54156800,194.74,0.007815,191.47,183.32,0.014564,0.029336,2.02,0.010373,2025-10-30 13:10:02
146,AAPL,2024-06-06,194.56,195.36,193.05,193.36,41181800,193.36,-0.007086,192.11,184.18,0.014675,0.016721,2.31,0.011947,2025-10-30 13:10:02
147,AAPL,2024-06-07,193.52,195.80,193.02,195.75,53103900,195.75,0.012360,193.04,185.08,0.014739,0.024118,2.78,0.014202,2025-10-30 13:10:02
148,AAPL,2024-06-10,195.76,196.16,191.04,192.00,97010200,192.00,-0.019157,193.30,185.88,0.015319,-0.004717,5.12,0.026667,2025-10-30 13:10:02
149,AAPL,2024-06-11,192.53,205.96,192.51,205.95,172373300,205.95,0.072656,195.42,187.00,0.019438,0.065828,13.45,0.065307,2025-10-30 13:10:02
150,AAPL,2024-06-12,206.17,218.93,205.70,211.84,198134300,211.84,0.028599,198.12,188.42,0.019292,0.087809,13.23,0.062453,2025-10-30 13:10:02
151,AAPL,2024-06-13,213.50,215.50,210.38,213.00,97862700,213.00,0.005476,200.95,189.92,0.019122,0.101572,5.12,0.024038,2025-10-30 13:10:02
152,AAPL,2024-06-14,212.61,213.93,210.08,211.26,70122700,211.26,-0.008169,203.31,191.23,0.019157,0.079234,3.85,0.018224,2025-10-30 13:10:02
153,AAPL,2024-06-17,212.14,217.68,211.49,215.42,93728300,215.42,0.019691,206.46,192.35,0.016579,0.121979,6.19,0.028735,2025-10-30 13:10:02
154,AAPL,2024-06-18,216.33,217.37,211.77,213.05,79943300,213.05,-0.011002,208.93,193.43,0.016641,0.034474,5.60,0.026285,2025-10-30 13:10:02
155,AAPL,2024-06-20,212.69,213.00,207.64,208.47,86172500,208.47,-0.021497,211.28,194.35,0.017365,-0.015908,5.36,0.025711,2025-10-30 13:10:02
156,AAPL,2024-06-21,209.17,210.66,205.91,206.29,241805100,206.29,-0.010457,211.33,195.18,0.017583,-0.031502,4.75,0.023026,2025-10-30 13:10:02
157,AAPL,2024-06-24,206.52,211.47,205.40,206.94,80727000,206.94,0.003151,210.63,195.96,0.017553,-0.020449,6.07,0.029332,2025-10-30 13:10:02
158,AAPL,2024-06-25,207.94,210.16,207.40,207.86,55549700,207.86,0.004446,209.90,196.83,0.017427,-0.035094,2.76,0.013278,2025-10-30 13:10:02
159,AAPL,2024-06-26,210.28,213.62,209.42,212.02,66213200,212.02,0.020013,210.01,197.72,0.017494,-0.004835,4.20,0.019809,2025-10-30 13:10:02
160,AAPL,2024-06-27,213.45,214.49,211.12,212.86,49772700,212.86,0.003962,209.64,198.60,0.017492,0.021058,3.37,0.015832,2025-10-30 13:10:02
161,AAPL,2024-06-28,214.52,214.82,209.08,209.40,82542700,209.40,-0.016255,209.12,199.30,0.017833,0.015076,5.74,0.027412,2025-10-30 13:10:02
162,AAPL,2024-07-01,210.86,216.25,210.69,215.50,60402900,215.50,0.029131,210.12,200.19,0.018417,0.041365,5.56,0.025800,2025-10-30 13:10:02
163,AAPL,2024-07-02,214.90,219.11,213.86,219.00,58046200,219.00,0.016241,211.94,201.20,0.018517,0.053594,5.25,0.023973,2025-10-30 13:10:02
164,AAPL,2024-07-03,218.73,220.27,217.76,220.27,37369800,220.27,0.005799,213.84,202.21,0.018517,0.038911,2.51,0.011395,2025-10-30 13:10:02
165,AAPL,2024-07-05,220.37,225.14,220.37,225.03,60412400,225.03,0.021610,216.30,203.33,0.018759,0.057174,4.77,0.021197,2025-10-30 13:10:02
166,AAPL,2024-07-08,225.78,226.53,221.96,226.50,59085900,226.50,0.006532,218.37,204.56,0.018595,0.081662,4.57,0.020177,2025-10-30 13:10:02
